gross_value,preferred_channel,order_count
104.62,0.0,1
265.25,0.0,1
950.0799999999999,0.0,4
238.15,0.0,1
63.6,0.0,1
194.97,0.0,2
214.0,0.0,1
232.1,0.0,1
217.0,0.0,1
105.98,1.0,1
321.0,0.0,1
43.0,0.0,1
470.8,0.0,2
54.57,0.0,1
70.0,0.0,1
81.85,0.0,1
25.0,0.0,1
81.18,1.0,1
54.13,0.0,1
203.28,0.0,2
215.0,1.0,1
222.12,0.0,5
175.96,1.0,2
84.56,1.0,1
128.7,0.0,1
500.0,0.0,2
233.2,0.0,1
21.34,1.0,1
261.79999999999995,0.0,2
266.77,0.0,2
19.4,1.0,1
67.86,1.0,2
352.0,0.0,2
246.4,0.0,1
309.0,0.0,3
300.0,0.0,1
87.32,0.0,1
441.0,0.0,2
236.5,0.0,1
1137.35,0.0,5
109.14,0.0,1
67.41,0.0,1
25.67,0.0,1
120.0,0.0,1
178.3,1.0,2
275.0,0.0,3
127.8,0.0,2
231.12,0.0,2
128.7,0.0,1
686.58,0.0,8
758.49,0.0,7
487.92,0.0,3
224.81,0.0,1
508.41,0.0,1
78.4,0.0,1
21.28,0.0,1
54.56,1.0,1
131.32,0.0,1
311.37,0.0,1
241.71,0.0,1
92.22,0.0,1
213.87,1.0,5
330.0,0.0,1
80.0,0.0,1
190.8,0.0,1
420.0,0.0,2
233.2,0.0,1
239.53,0.0,1
35.0,0.0,1
133.7,0.0,1
321.0,0.0,1
24.99,1.0,1
94.48,1.0,1
200.0,0.0,1
235.4,0.0,1
139.43,0.0,1
44.19,0.0,1
183.04000000000002,0.0,2
65.34,0.0,1
57.11,0.0,1
140.0,0.0,1
186.73,0.0,1
100.0,0.0,1
197.01,0.0,1
171.0,0.0,1
128.01,1.0,1
95.1,1.0,2
21.95,0.0,1
448.76,0.0,3
97.37,0.0,1
100.62,0.0,1
54.0,0.0,1
235.4,0.0,1
85.91,0.0,2
240.35,0.0,1
102.39,0.0,1
240.9,0.0,1
28.0,0.0,1
222.81,0.0,1
31.8,0.0,1
74.19,0.0,1
466.4,0.0,2
359.64,0.0,2
49.27,0.0,1
265.0,0.0,1
21.2,0.0,1
403.12,0.0,2
25.97,1.0,1
238.7,0.0,1
37.629999999999995,0.0,2
125.37,0.0,2
48.15,0.0,1
195.75,0.0,1
233.26,0.0,4
459.9,0.0,2
250.0,0.0,1
129.78,1.0,1
63.14,0.0,1
239.53,0.0,1
468.6,0.0,2
133.88,0.0,1
127.12,0.0,2
259.46999999999997,0.0,2
143.0,0.0,1
172.8,0.0,2
484.27,0.0,2
250.0,0.0,1
328.53999999999996,0.0,5
286.53,0.0,1
52.55,0.0,1
476.3,0.0,2
236.92,1.0,1
168.48,0.0,1
115.0,0.0,1
115.94,0.0,1
99.65,0.0,1
37.89,0.0,1
238.15,0.0,1
67.82,0.0,1
98.0,0.0,1
330.75,0.0,1
259.85,0.0,2
135.76,0.0,1
32.78,0.0,1
345.42999999999995,1.0,6
90.0,0.0,1
354.69,0.0,2
253.31,0.0,2
132.96,0.0,3
25.66,1.0,1
140.0,0.0,1
372.3,0.0,1
237.56,0.0,1
116.6,0.0,1
62.22,0.0,1
54.92,1.0,1
86.8,0.0,1
55.64,0.0,1
59.95,0.0,1
257.6,0.0,1
165.91,0.0,1
300.0,0.0,1
227.58,0.0,1
86.2,0.0,1
300.0,0.0,1
185.31,0.0,1
37.72,0.0,1
63.52,0.0,1
237.38,0.0,1
237.6,0.0,1
241.73,0.0,1
188.36,0.0,1
54.0,0.0,1
151.55,0.0,1
510.97999999999996,1.0,6
481.5,0.0,2
90.0,0.0,1
10.980000000000004,1.0,2
356.41,0.0,1
143.34,1.0,1
96.3,0.0,1
0.0,1.0,1
179.99,0.0,2
108.11,0.0,1
200.0,0.0,1
128.7,0.0,1
384.94,0.0,3
217.75,0.0,1
85.0,0.0,1
128.4,0.0,1
51.84,1.0,1
96.3,0.0,1
-41.97,1.0,1
69.88,0.0,1
188.0,0.0,1
384.3,0.0,2
22.5,1.0,1
54.13,0.0,1
157.75,0.0,2
80.0,0.0,1
234.85,0.0,1
138.24,0.0,1
32.46,0.0,1
239.53,1.0,1
64.66,0.0,1
238.15,0.0,1
220.0,0.0,1
98.7,0.0,2
54.7,0.0,1
120.95,0.0,1
328.67,0.0,2
241.44,0.0,3
16.24,0.0,1
327.75,0.0,1
659.45,0.0,2
103.89,1.0,1
62.63,0.0,1
59.92,0.0,1
63.6,0.0,1
265.0,0.0,1
24.99,0.0,1
153.27,0.0,1
240.35,0.0,1
85.8,0.0,1
40.23,0.0,1
243.8,0.0,1
986.8699999999999,0.0,4
300.0,0.0,1
193.82999999999998,0.0,3
68.9,0.0,1
57.98,0.0,1
1501.8,0.0,7
420.0,0.0,2
562.72,0.0,6
97.52,0.0,1
642.0,0.0,3
176.4,0.0,1
90.0,0.0,1
375.37,0.0,3
326.25,0.0,1
207.18,0.0,1
104.94,0.0,1
300.0,0.0,1
30.17,0.0,1
18.85,1.0,1
173.82999999999996,1.0,8
30.82,1.0,1
134.35,0.0,1
265.99,0.0,3
48.04,0.0,1
45.59,0.0,1
120.02,0.0,1
100.0,0.0,1
1193.5,0.0,5
114.9,0.0,1
90.96,0.0,1
219.0,0.0,1
162.51,0.0,1
240.9,0.0,1
477.69,0.0,1
220.0,0.0,1
230.98,0.0,1
47.98,1.0,1
241.68,0.0,1
195.81,0.0,1
440.0,0.0,2
232.32,0.0,1
31.19,0.0,1
83.35,0.0,1
36.48,0.0,2
60.06,0.0,2
80.0,0.0,1
57.1,0.0,1
52.92,0.0,1
328.5,0.0,1
864.48,0.0,3
41.62,1.0,1
26.53,0.0,1
125.0,0.0,1
100.7,0.0,1
341.48,0.0,2
157.44,0.0,1
37.72,0.0,1
74.9,0.0,1
32.75,1.0,1
32.78,0.0,1
246.8,0.0,2
148.4,0.0,1
21.66,1.0,1
75.0,0.0,1
13.48,0.0,1
66.97,0.0,1
77.30000000000001,1.0,2
130.54,0.0,1
234.3,0.0,1
119.08,0.0,1
269.56,0.0,4
48.75,0.0,1
20.99,0.0,1
193.95,0.0,1
9.19,1.0,1
30.97,0.0,1
337.6,0.0,5
153.61,0.0,2
37.72,0.0,1
242.0,0.0,1
79.5,0.0,2
678.9,0.0,3
318.0,0.0,1
237.05,0.0,1
267.5,0.0,1
126.0,0.0,1
149.21,0.0,1
33.0,1.0,1
188.57,0.0,1
331.28999999999996,0.0,2
70.36,0.0,1
219.0,0.0,1
174.18,0.0,2
239.53,0.0,1
237.27,0.0,1
63.760000000000005,0.0,2
77.76,0.0,1
21.28,1.0,1
71.57,0.0,1
239.8,0.0,1
72.93,0.0,1
233.2,0.0,1
178.08,0.0,1
420.55,0.0,2
675.66,0.0,4
78.43,1.0,1
882.0,0.0,4
162.15,0.0,2
126.6,0.0,1
210.13,0.0,1
81.6,1.0,1
210.26,0.0,1
212.0,0.0,1
318.0,0.0,2
151.0,0.0,1
128.82,0.0,1
234.3,0.0,1
131.94,0.0,1
64.26,0.0,1
46.01,0.0,1
245.0,1.0,1
129.9,0.0,1
358.31,0.0,2
249.81,0.0,2
146.3,0.0,1
190.8,0.0,1
240.9,0.0,1
69.99,1.0,1
219.95,1.0,1
31.360000000000003,1.0,2
27.04,0.0,1
136.72,0.0,1
143.34,0.0,1
85.26,0.0,2
21.75,0.0,1
60.0,0.0,2
30.23,0.0,1
27.03,0.0,1
238.26,0.0,1
646.5,0.0,2
739.38,0.0,4
115.61,0.0,1
203.72,0.0,2
38.53,0.0,1
75.6,0.0,1
200.0,0.0,1
61.33,1.0,1
150.87,0.0,2
636.0,0.0,2
410.87,0.0,1
475.09,0.0,2
79.65,0.0,1
106.5,0.0,1
235.4,0.0,1
92.91,0.0,1
60.48,1.0,1
54.58,1.0,1
151.38,0.0,3
37.61,0.0,1
215.5,0.0,1
26.76,0.0,1
456.0400000000001,0.0,3
31.98,1.0,1
233.2,0.0,1
218.41,0.0,1
200.0,0.0,1
242.9,0.0,1
25.0,0.0,1
239.53,0.0,1
75.0,0.0,1
170.5,0.0,1
152.15,0.0,2
225.21,0.0,2
138.82999999999998,0.0,2
91.6,0.0,1
733.66,0.0,3
77.25,0.0,1
2203.2,0.0,9
21.99,1.0,1
100.1,0.0,2
217.75,0.0,1
92.37,1.0,5
220.0,0.0,1
155.4,0.0,2
75.46,0.0,1
224.0,0.0,1
173.27999999999997,1.0,2
138.37,1.0,1
267.51,0.0,1
140.4,0.0,1
212.0,0.0,1
71.83,0.0,1
222.81,0.0,1
63.75,0.0,1
239.25,0.0,1
106.0,0.0,1
120.4,0.0,1
208.45,0.0,1
52.06,0.0,1
130.92,0.0,2
96.57,0.0,1
269.12,0.0,1
49.26,0.0,1
246.4,0.0,1
64.5,0.0,1
114.6,0.0,1
74.86,0.0,1
168.49,0.0,2
238.5,0.0,1
6234.4800000000005,0.0,27
71.17,1.0,1
215.5,0.0,1
45.58,0.0,1
114.98,1.0,1
240.9,0.0,1
42.39,0.0,1
584.55,0.0,3
107.4,0.0,2
324.3,0.0,1
415.08,0.0,3
92.01,0.0,1
82.38,0.0,1
144.72,0.0,1
36.55,0.0,1
220.0,0.0,1
240.35,0.0,1
103.19,0.0,1
136.63,0.0,2
175.0,0.0,3
56.03,0.0,1
887.52,0.0,4
399.8,0.0,3
240.35,0.0,1
29.89,0.0,1
240.24999999999997,0.0,3
82.85,0.0,2
324.75,0.0,1
220.0,0.0,1
32.2,0.0,1
96.85,0.0,1
190.99,0.0,1
177.65,1.0,1
195.3,0.0,1
1413.12,0.0,5
256.4,0.0,4
48.02,0.0,1
217.75,0.0,1
50.38,0.0,1
240.9,0.0,1
65.0,0.0,1
40.76,0.0,1
140.98,0.0,2
247.83,0.0,1
93.5,0.0,1
32.59,0.0,1
110.25,0.0,1
21.68,1.0,1
36.98,0.0,1
46.01,0.0,1
53.76,0.0,1
81.0,0.0,1
48.7,1.0,1
51.96,0.0,1
97.71,0.0,1
218.0,0.0,1
226.0,0.0,2
166.83,0.0,3
38.05,0.0,1
67.21,0.0,1
303.02,1.0,6
50.78,0.0,1
27.23,0.0,1
217.5,0.0,1
69.12,0.0,1
287.86,0.0,2
390.6,0.0,2
1615.17,0.0,8
80.0,0.0,1
480.15,0.0,2
74.9,0.0,1
217.75,0.0,1
114.78,0.0,1
237.82,0.0,1
235.4,0.0,1
511.75,0.0,4
91.39,0.0,1
233.75,0.0,1
243.0,0.0,1
324.36,0.0,4
101.95,0.0,1
197.42,0.0,2
467.72,0.0,2
233.2,0.0,1
163.05,0.0,2
218.0,0.0,1
318.75,0.0,1
1482.24,0.0,4
166.0,1.0,4
58.43,0.0,1
1378.1100000000001,0.0,6
55.11,0.0,1
239.8,0.0,1
140.27,0.0,1
38.08,0.0,1
47.71,0.0,1
254.06,0.0,1
126.36,0.0,1
69.36,0.0,2
136.42000000000002,0.0,2
40.8,0.0,1
255.66,0.0,2
220.0,0.0,1
479.06,0.0,2
220.0,0.0,1
321.0,0.0,1
115.56,0.0,1
325.88,0.0,1
236.4,1.0,1
305.38,0.0,2
50.86,0.0,1
77.05000000000001,0.0,2
146.73,0.0,3
24.43,0.0,1
34.47,1.0,2
153.3,0.0,1
249.14,0.0,3
111.3,0.0,1
267.51,0.0,1
63.31,1.0,1
119.08,0.0,3
220.0,0.0,1
326.25,0.0,1
19.58,0.0,1
365.38,0.0,2
270.01,0.0,1
26.5,0.0,1
107.98,1.0,2
870.34,0.0,7
108.5,0.0,1
135.16,0.0,1
318.0,0.0,1
52.379999999999995,0.0,2
265.0,0.0,1
97.25,0.0,1
94.5,0.0,1
386.9,0.0,1
64.2,0.0,1
16.96,0.0,1
435.18000000000006,0.0,2
267.89000000000004,1.0,5
86.2,0.0,1
53.5,0.0,1
218.5,0.0,1
24.91,0.0,1
0.0,0.0,2
866.51,0.0,9
855.0,0.0,1
60.0,0.0,1
87.44,0.0,1
696.81,0.0,3
93.07,1.0,1
120.0,0.0,1
318.0,0.0,1
149.8,0.0,1
96.1,0.0,2
233.2,0.0,1
44.74,0.0,1
201.56,0.0,1
30.31,0.0,1
307.81,0.0,1
217.3,1.0,2
281.51,0.0,1
39.06,0.0,1
322.5,0.0,1
51.0,0.0,1
160.84,0.0,2
54.91,0.0,1
51.25,1.0,2
117.72,0.0,1
90.73,0.0,1
181.9,0.0,2
391.96,1.0,1
282.54,0.0,3
37.18,0.0,1
194.85,0.0,1
669.7,0.0,3
153.91,0.0,2
1117.1299999999999,0.0,5
233.2,0.0,1
277.56,0.0,2
201.56,0.0,1
466.4,0.0,2
84.0,0.0,1
143.5,0.0,1
170.0,0.0,2
278.2,0.0,2
14.61,0.0,1
104.18,1.0,1
551.2,0.0,2
86.02,0.0,1
84.0,0.0,1
47.44,0.0,1
830.98,0.0,10
237.05,0.0,1
26.03,1.0,1
192.6,0.0,1
300.0,0.0,1
471.9,0.0,2
73.61,0.0,1
105.08,1.0,1
235.95,0.0,1
93.31,0.0,2
132.82999999999998,0.0,2
109.66,0.0,1
139.4,0.0,1
351.51,0.0,2
53.38,0.0,1
300.0,0.0,1
212.84000000000003,0.0,4
217.75,0.0,1
153.3,0.0,2
140.0,0.0,1
250.0,0.0,1
213.0,0.0,1
726.55,0.0,3
660.52,0.0,2
227.91,0.0,2
235.32,0.0,1
20.45,0.0,1
50.4,1.0,1
55.59,1.0,1
142.63,0.0,2
39.23,0.0,1
55.0,0.0,1
110.24,0.0,1
86.2,0.0,1
65.7,0.0,1
220.0,0.0,1
194.85,0.0,1
187.73000000000002,1.0,3
77.42,0.0,1
43.35,0.0,1
59.92,0.0,1
84.0,0.0,1
424.37,0.0,2
76.32,0.0,1
68.2,1.0,1
86.82,0.0,1
22.46,1.0,1
375.48,0.0,2
35.23,0.0,1
327.0,0.0,1
113.9,0.0,1
325.5,0.0,1
99.65,0.0,1
60.32,0.0,1
233.2,0.0,1
94.29,1.0,1
239.55000000000004,1.0,8
139.38,0.0,2
22.53,0.0,1
31.03,1.0,1
391.96,0.0,2
225.0,0.0,2
71.33,0.0,1
45.0,0.0,1
93.59,0.0,1
61.0,0.0,1
48.72,1.0,1
239.53,0.0,1
239.8,0.0,1
86.2,0.0,1
174.41,0.0,1
902.75,0.0,3
334.08000000000004,0.0,2
45.42,1.0,1
32.86,0.0,1
962.5,0.0,4
797.2,0.0,6
179.76000000000002,0.0,2
314.64,0.0,2
201.56,0.0,1
70.53,0.0,1
50.83,1.0,1
218.02,0.0,1
240.35,0.0,1
282.96999999999997,0.0,2
383.07,0.0,3
240.35,0.0,1
306.95000000000005,0.0,2
38.58,0.0,1
109.86000000000001,1.0,2
233.2,0.0,1
344.38,0.0,1
212.0,0.0,1
65.0,0.0,1
300.0,0.0,1
90.29,1.0,1
100.04,0.0,1
216.5,0.0,1
200.0,0.0,1
97.43,1.0,1
68.99,0.0,1
80.0,0.0,1
87.24000000000001,1.0,2
27.6,0.0,1
61.62,0.0,1
66.3,0.0,1
324.75,0.0,1
53.48,0.0,1
60.06,0.0,1
211.5,0.0,1
120.0,0.0,1
111.5,0.0,1
572.0,0.0,2
672.0,0.0,3
212.0,0.0,1
238.98,0.0,1
217.25,0.0,1
321.07,0.0,3
216.5,0.0,1
120.18,0.0,1
156.54000000000002,0.0,2
327.75,0.0,1
40.9,0.0,1
22.23,0.0,1
48.15,0.0,1
164.3,0.0,1
220.0,0.0,1
16.03,0.0,1
79.5,0.0,1
88.71000000000001,0.0,2
217.75,0.0,1
239.53,0.0,1
327.35,0.0,1
84.8,0.0,1
240.35,0.0,1
77.4,0.0,1
57.75,0.0,1
238.7,0.0,1
122.79,0.0,1
48.15,0.0,1
201.56,0.0,1
497.38,1.0,3
431.8,0.0,3
105.99,1.0,1
227.9,0.0,1
217.75,0.0,1
445.62,0.0,2
428.89,0.0,2
401.26,0.0,2
328.5,0.0,1
82.43,0.0,1
48.49,0.0,1
535.2,0.0,4
233.2,0.0,1
43.42,1.0,1
323.61,0.0,2
190.8,0.0,1
221.9,0.0,2
139.1,0.0,1
38.25,0.0,1
151.97,1.0,1
108.81,0.0,1
69.46,0.0,1
755.9,0.0,3
51.32,1.0,1
41.44,0.0,1
153.0,0.0,1
158.25,0.0,1
125.62,0.0,2
242.0,0.0,1
91.59,0.0,1
73.53999999999999,1.0,3
56.85,0.0,2
237.6,0.0,1
575.53,0.0,2
95.4,0.0,1
1041.1,0.0,6
46.75,0.0,1
236.5,0.0,1
220.0,0.0,1
459.9,0.0,2
82.46,0.0,1
25.0,0.0,1
349.69000000000005,0.0,5
236.5,0.0,1
85.4,0.0,2
103.78,0.0,1
324.75,0.0,1
75.43,1.0,1
200.0,0.0,1
239.53,0.0,1
161.35,0.0,2
62.99,0.0,2
131.6,0.0,2
177.36,0.0,2
228.28,0.0,2
586.94,0.0,4
115.29,1.0,1
214.0,0.0,1
112.09,0.0,1
59.81,0.0,1
233.2,0.0,1
74.64,0.0,1
78.21,0.0,1
37.9,0.0,1
233.2,0.0,1
130.63,0.0,1
238.15,0.0,1
211.46,0.0,1
43.3,0.0,1
74.98,1.0,1
200.69,0.0,2
220.0,0.0,1
94.16,0.0,2
45.0,0.0,1
783.58,0.0,3
227.75,0.0,2
93.15,1.0,2
64.8,0.0,1
181.9,0.0,1
39.2,0.0,1
65.0,0.0,1
295.02000000000004,0.0,3
85.08,0.0,1
140.08,0.0,2
152.62,0.0,1
220.0,0.0,1
235.4,0.0,1
64.41,0.0,2
60.0,0.0,1
212.0,0.0,1
239.53,0.0,1
238.15,0.0,1
265.0,0.0,1
271.88,0.0,1
43.3,0.0,1
127.04,0.0,1
67.57,0.0,1
21.5,0.0,1
264.69,1.0,1
196.65,0.0,1
154.59,0.0,2
234.3,0.0,1
213.74,0.0,2
233.2,0.0,1
300.0,0.0,1
1959.78,0.0,8
194.63,0.0,1
129.9,0.0,1
80.61,1.0,1
81.12,0.0,1
217.75,0.0,1
171.5,0.0,1
74.91,1.0,1
180.46,1.0,2
137.8,0.0,1
215.5,0.0,1
55.65,0.0,1
45.25,1.0,1
75.61,0.0,1
87.55,0.0,1
239.25,0.0,1
898.8,0.0,2
307.81,0.0,1
65.25,0.0,1
168.68,0.0,1
156.43,0.0,1
567.35,0.0,2
23.1,0.0,1
240.35,0.0,1
45.46,0.0,1
24.74,1.0,1
748.27,0.0,2
55.24,0.0,1
71.74,0.0,1
54.24,0.0,1
78.08,0.0,1
222.0,0.0,1
413.78,1.0,1
324.75,0.0,1
237.6,0.0,1
280.36,0.0,4
57.41,1.0,1
73.51,1.0,1
168.25,0.0,1
71.92,1.0,1
184.01999999999998,0.0,2
55.0,0.0,1
27.05,0.0,1
86.88,0.0,2
201.56,0.0,1
219.5,0.0,1
1586.86,1.0,9
562.9,0.0,2
339.46000000000004,0.0,2
91.56,0.0,1
198.55,0.0,4
118.49,0.0,1
72.25,0.0,1
194.85,0.0,1
44.73,1.0,1
117.98,0.0,1
1336.52,0.0,5
572.0,0.0,2
244.07999999999998,0.0,2
65.4,0.0,1
43.0,0.0,1
127.5,0.0,1
56.56,0.0,1
182.54000000000002,1.0,2
120.68,0.0,1
32.37,0.0,1
136.4,0.0,1
49.99,0.0,1
239.25,0.0,1
84.72,0.0,2
62.26,0.0,1
1596.4099999999999,0.0,8
-25.97,1.0,1
130.06,0.0,1
60.0,1.0,1
81.24,0.0,1
76.48,1.0,1
201.56,0.0,1
65.7,0.0,1
880.0,0.0,4
69.96,0.0,1
160.5,0.0,1
238.48,0.0,1
237.05,0.0,1
474.1,0.0,2
90.1,0.0,1
88.77,0.0,1
193.95,0.0,1
82.39,0.0,1
60.9,0.0,2
118.61,0.0,1
32.46,0.0,1
73.82,1.0,1
90.89,1.0,1
220.0,0.0,1
176.43,1.0,1
113.66,0.0,1
149.5,0.0,2
821.45,0.0,6
57.11,0.0,1
150.0,0.0,1
69.66,0.0,1
125.93,0.0,1
65.46,0.0,1
136.09,0.0,1
1180.23,0.0,5
162.37,0.0,1
170.0,0.0,1
64.41,0.0,1
51.66,0.0,1
100.0,0.0,1
29.3,1.0,1
339.57,0.0,2
132.93,0.0,1
220.0,0.0,1
151.9,0.0,1
475.2,0.0,2
328.5,0.0,1
17.48,0.0,1
321.0,0.0,1
233.2,0.0,1
238.15,0.0,1
275.07,0.0,3
542.95,0.0,4
27.7,0.0,1
486.75,0.0,3
252.77,0.0,1
302.56,0.0,2
36.55,0.0,1
37.22,1.0,1
138.82,0.0,1
108.3,1.0,3
119.96,0.0,1
13.78,0.0,1
29.37,0.0,1
24.04,0.0,1
314.96,0.0,1
507.78,0.0,2
481.8,0.0,2
187.28,0.0,1
100.0,0.0,1
217.2,0.0,1
68.1,1.0,1
38.4,0.0,1
99.97999999999999,0.0,2
81.47,0.0,1
240.35,0.0,1
633.23,0.0,4
196.07999999999998,0.0,3
19.79,0.0,1
74.9,0.0,1
32.1,0.0,1
174.2,0.0,1
139.1,0.0,1
90.95,0.0,1
66.96,0.0,1
31.65,0.0,1
205.02,0.0,1
93.13,0.0,1
242.24,0.0,1
1644.33,0.0,5
60.0,0.0,1
39.34,0.0,1
28.81,0.0,1
252.28,0.0,1
138.67,0.0,2
181.96,0.0,3
237.6,0.0,1
33.0,0.0,1
333.42,0.0,1
238.15,0.0,1
35.72,0.0,1
125.98,1.0,1
129.6,0.0,1
44.1,0.0,1
15.41,1.0,1
239.53,1.0,1
123.49,0.0,1
251.28,0.0,1
520.0,0.0,2
294.78999999999996,0.0,3
84.7,0.0,3
993.9599999999999,0.0,8
305.87,0.0,2
97.23,0.0,1
1159.69,0.0,7
140.63,0.0,1
54.14,0.0,1
200.0,0.0,1
340.58,0.0,3
88.2,0.0,1
96.3,1.0,1
58.24,0.0,1
322.5,0.0,1
98.03,0.0,2
766.4,0.0,7
93.09,0.0,1
75.0,0.0,1
118.69999999999999,0.0,2
190.45999999999998,0.0,2
38.01,0.0,1
192.15,0.0,1
231.78,0.0,1
84.99,0.0,1
566.16,0.0,2
324.75,0.0,1
41.21,0.0,1
0.0,1.0,1
24.37,0.0,1
215.5,0.0,1
38.18,0.0,1
264.31,0.0,2
35.0,0.0,1
64.05,0.0,1
336.0,0.0,1
116.97,0.0,1
222.81,0.0,1
141.01,0.0,1
141.54,0.0,1
96.6,0.0,1
101.49,1.0,2
242.25,0.0,1
214.0,0.0,1
37.1,1.0,1
36.86,0.0,1
171.6,0.0,2
63.37,0.0,2
228.41,0.0,1
111.3,0.0,1
38.6,0.0,1
235.4,0.0,1
580.0,0.0,2
81.84,0.0,1
67.84,0.0,1
216.0,0.0,2
133.77,0.0,1
114.48,0.0,1
214.0,0.0,1
468.4,0.0,2
24.75,1.0,1
39.99,1.0,1
238.15,0.0,1
240.68,0.0,1
268.65999999999997,1.0,2
87.0,1.0,1
160.08999999999997,0.0,2
118.91,0.0,1
324.22,0.0,3
65.99,1.0,1
54.76,0.0,1
160.43,0.0,2
30.03,0.0,1
40.0,0.0,1
215.5,0.0,1
300.0,0.0,1
234.3,0.0,1
18.0,0.0,1
391.37,0.0,2
151.16,0.0,1
33.09,0.0,1
73.52,1.0,1
358.88,0.0,2
21.66,0.0,2
321.0,0.0,1
300.0,0.0,1
120.0,0.0,1
170.54000000000002,1.0,2
60.0,0.0,1
271.54,0.0,2
1114.05,0.0,5
925.0,0.0,1
59.5,0.0,1
129.35,0.0,1
195.0,0.0,1
210.05,0.0,2
100.34,0.0,1
74.9,0.0,1
244.55,0.0,1
54.6,0.0,1
111.67,0.0,1
92.32,0.0,1
217.5,0.0,1
66.94,0.0,1
26.75,0.0,1
108.0,0.0,1
327.75,0.0,1
131.4,0.0,1
74.85,1.0,1
237.05,0.0,1
53.67,1.0,1
46.97,1.0,1
684.8,0.0,3
82.39,0.0,1
86.22,0.0,1
482.9,0.0,2
240.9,0.0,1
32.52,0.0,1
656.64,0.0,4
150.2,0.0,1
266.31,0.0,2
636.87,0.0,4
82.0,0.0,1
119.63,0.0,1
89.92999999999999,1.0,2
84.35,0.0,1
282.12,0.0,2
222.0,0.0,1
144.89999999999998,0.0,2
19.51,0.0,1
242.9,0.0,1
63.97,1.0,1
214.0,0.0,1
36.99,0.0,1
239.53,0.0,1
220.0,0.0,1
95.03,0.0,1
316.5,0.0,1
89.68,0.0,1
162.76,0.0,2
246.4,0.0,1
246.4,0.0,1
321.0,0.0,1
147.0,0.0,1
58.24,1.0,1
39.53,0.0,1
55.0,0.0,1
29.75,0.0,1
280.8,0.0,1
137.97,0.0,1
260.19,1.0,3
540.82,1.0,1
214.51,1.0,3
113.72,0.0,1
91.98,0.0,1
653.26,0.0,2
25.0,0.0,1
59.66,1.0,1
711.1500000000001,0.0,3
92.22,0.0,1
146.62,1.0,1
129.3,0.0,1
219.0,0.0,1
41.019999999999996,1.0,2
616.25,0.0,3
172.27,0.0,1
81.38,0.0,1
239.25,0.0,1
96.63,0.0,1
34.63,0.0,1
22.05,0.0,1
200.0,0.0,1
165.65,0.0,2
220.0,0.0,1
130.0,0.0,1
232.1,0.0,1
41.14,0.0,1
300.0,0.0,1
90.1,0.0,1
239.8,0.0,1
146.28,0.0,1
220.0,0.0,1
111.66,0.0,1
23.0,0.0,1
199.75,0.0,1
170.45000000000002,0.0,2
70.0,0.0,1
321.0,0.0,1
185.54000000000002,0.0,3
109.31,1.0,1
289.59,0.0,1
300.0,0.0,1
314.96,0.0,1
233.75,0.0,1
326.63,0.0,1
131.87,0.0,2
112.58,0.0,1
115.31,0.0,3
30.0,1.0,1
22.73,0.0,1
70.85,0.0,1
73.49000000000001,0.0,2
64.65,0.0,1
239.8,0.0,1
963.0,0.0,3
389.71,0.0,1
235.4,0.0,1
137.7,0.0,3
55.05,0.0,1
99.42,0.0,1
424.0,0.0,2
34.0,0.0,1
88.2,0.0,1
106.0,0.0,1
764.78,0.0,3
95.05,0.0,1
492.12,0.0,2
100.0,0.0,1
320.25,0.0,1
788.0699999999999,0.0,4
109.18,0.0,1
21.4,0.0,1
16.24,1.0,1
109.5,0.0,1
327.75,0.0,1
200.0,0.0,1
220.1,0.0,4
127.02,0.0,2
241.4,0.0,1
1078.39,0.0,4
200.0,0.0,1
318.0,0.0,1
527.35,0.0,3
50.4,0.0,1
321.0,0.0,1
57.55,0.0,1
56.47,0.0,1
106.76,0.0,1
239.53,0.0,1
73.32,0.0,1
130.0,0.0,2
38.99,1.0,1
2054.4,0.0,7
334.19,0.0,1
45.76,1.0,1
40.92,0.0,1
71.82,0.0,1
115.0,0.0,1
98.44,0.0,1
562.5,0.0,2
68.0,0.0,1
191.59,0.0,2
35.72,0.0,1
151.0,0.0,2
219.0,0.0,1
97.98,1.0,2
169.6,0.0,1
51.0,0.0,1
86.2,0.0,1
235.95,0.0,1
160.0,0.0,2
238.7,0.0,1
727.16,0.0,4
235.4,0.0,1
45.0,1.0,1
50.0,0.0,1
574.75,0.0,2
33.21,1.0,1
63.75,0.0,1
233.2,0.0,1
315.4,0.0,1
217.75,0.0,1
159.9,0.0,2
232.12,1.0,1
220.0,0.0,1
73.93,0.0,1
43.2,1.0,1
77.44,0.0,1
679.06,0.0,3
49.48,1.0,1
10.19,1.0,1
98.34,0.0,1
385.0,0.0,3
86.8,0.0,1
238.15,0.0,1
233.44,0.0,1
94.5,0.0,1
235.07,0.0,1
37.1,0.0,1
269.38,0.0,1
96.3,0.0,1
59.97,0.0,1
96.05,0.0,1
431.5,0.0,2
135.0,0.0,1
50.0,0.0,1
660.6,0.0,2
80.0,0.0,1
237.82,0.0,1
18.33,0.0,1
248.24,0.0,1
199.27,0.0,3
128.4,0.0,1
53.78,0.0,1
484.58000000000004,0.0,2
300.0,0.0,1
267.5,0.0,1
220.0,0.0,1
80.44,0.0,1
194.47,0.0,1
128.35,0.0,1
52.68,0.0,1
169.86,0.0,1
55.25,0.0,1
46.95,1.0,1
271.53,0.0,2
